Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(391, 166)","(375, 208)","(375, 219)","(375, 240)","(406, 229)","(375, 219)","(375, 260)","(422, 229)","(313, 292)","(391, 313)","(360, 386)","(328, 292)","(344, 333)","(344, 344)","(344, 260)"
"(391, 166)","(375, 208)","(375, 229)","(406, 250)","(422, 240)","(375, 229)","(406, 260)","(422, 250)","(313, 302)","(391, 313)","(360, 386)","(313, 292)","(360, 344)","(344, 344)","(344, 260)"
"(391, 166)","(375, 219)","(375, 229)","(422, 260)","(438, 240)","(391, 229)","(406, 260)","(422, 250)","(313, 302)","(391, 313)","(360, 386)","(328, 292)","(360, 344)","(344, 344)","(344, 260)"
"(391, 177)","(391, 219)","(375, 229)","(406, 260)","(422, 250)","(391, 229)","(406, 271)","(453, 260)","(313, 302)","(391, 302)","(360, 386)","(344, 302)","(360, 344)","(391, 344)","(360, 271)"
"(391, 177)","(391, 219)","(375, 240)","(422, 260)","(438, 240)","(391, 229)","(406, 271)","(438, 250)","(313, 313)","(391, 302)","(360, 375)","(328, 302)","(360, 344)","(391, 344)","(360, 271)"
"(391, 177)","(391, 219)","(375, 240)","(422, 260)","(438, 240)","(391, 229)","(406, 260)","(438, 229)","(313, 313)","(391, 302)","(360, 375)","(328, 302)","(360, 344)","(391, 344)","(360, 271)"
"(391, 177)","(375, 229)","(375, 240)","(422, 260)","(438, 250)","(391, 240)","(406, 271)","(438, 250)","(313, 313)","(391, 302)","(360, 375)","(328, 302)","(360, 344)","(391, 344)","(360, 271)"
"(391, 187)","(391, 229)","(375, 240)","(422, 260)","(438, 240)","(391, 240)","(422, 271)","(438, 250)","(313, 313)","(391, 313)","(360, 375)","(328, 313)","(360, 344)","(375, 344)","(360, 271)"
"(391, 187)","(391, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(422, 271)","(438, 250)","(313, 313)","(391, 313)","(360, 375)","(344, 313)","(360, 344)","(375, 344)","(360, 271)"
"(391, 187)","(391, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(422, 271)","(438, 250)","(313, 313)","(391, 313)","(360, 375)","(344, 313)","(360, 344)","(391, 344)","(360, 281)"
"(391, 187)","(375, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(422, 271)","(438, 250)","(313, 313)","(391, 313)","(360, 375)","(344, 313)","(360, 344)","(391, 344)","(360, 281)"
"(391, 187)","(375, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(406, 271)","(438, 250)","(313, 313)","(391, 313)","(360, 375)","(344, 313)","(360, 344)","(375, 344)","(360, 281)"
"(391, 187)","(375, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(406, 271)","(438, 250)","(313, 313)","(391, 313)","(360, 386)","(344, 313)","(360, 344)","(391, 344)","(360, 281)"
"(391, 187)","(391, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(422, 271)","(453, 260)","(313, 313)","(391, 313)","(360, 375)","(344, 313)","(360, 344)","(391, 344)","(360, 271)"
"(391, 187)","(375, 229)","(375, 240)","(422, 271)","(438, 250)","(391, 240)","(406, 271)","(422, 250)","(313, 313)","(391, 313)","(360, 375)","(328, 302)","(360, 344)","(375, 344)","(360, 271)"
"(391, 177)","(375, 229)","(375, 240)","(422, 260)","(438, 240)","(375, 240)","(406, 271)","(422, 229)","(313, 313)","(375, 313)","(360, 375)","(328, 302)","(360, 344)","(375, 344)","(344, 271)"
"(391, 177)","(375, 219)","(375, 240)","(422, 260)","(438, 240)","(391, 229)","(406, 271)","(438, 250)","(313, 313)","(375, 313)","(360, 375)","(328, 302)","(360, 344)","(391, 344)","(360, 271)"
"(391, 177)","(375, 219)","(375, 229)","(406, 260)","(438, 240)","(391, 229)","(406, 271)","(453, 260)","(313, 302)","(375, 313)","(360, 386)","(328, 302)","(360, 344)","(391, 344)","(344, 271)"
"(391, 166)","(375, 208)","(375, 229)","(422, 260)","(438, 240)","(391, 229)","(406, 260)","(453, 250)","(313, 302)","(375, 313)","(360, 386)","(328, 302)","(344, 344)","(344, 344)","(360, 260)"
"(391, 166)","(375, 208)","(375, 219)","(422, 250)","(438, 229)","(391, 219)","(406, 250)","(438, 208)","(313, 292)","(375, 313)","(360, 386)","(344, 292)","(375, 323)","(344, 344)","(344, 260)"
"(391, 156)","(375, 198)","(375, 219)","(406, 250)","(422, 229)","(375, 219)","(391, 250)","(422, 240)","(313, 292)","(375, 313)","(360, 386)","(313, 292)","(375, 313)","(344, 344)","(344, 250)"
"(391, 156)","(375, 198)","(375, 208)","(406, 240)","(438, 229)","(375, 208)","(391, 240)","(422, 208)","(313, 281)","(391, 313)","(360, 386)","(313, 281)","(375, 313)","(328, 344)","(344, 250)"
"(391, 146)","(375, 187)","(375, 208)","(406, 229)","(422, 219)","(375, 198)","(391, 229)","(406, 219)","(313, 281)","(375, 302)","(360, 375)","(313, 281)","(375, 313)","(344, 344)","(344, 240)"
"(391, 135)","(375, 187)","(360, 198)","(422, 229)","(438, 208)","(375, 198)","(406, 229)","(422, 219)","(313, 271)","(375, 302)","(360, 375)","(328, 271)","(375, 313)","(344, 344)","(344, 240)"
"(391, 135)","(375, 177)","(360, 187)","(406, 219)","(422, 198)","(375, 187)","(422, 219)","(453, 198)","(313, 271)","(391, 313)","(360, 386)","(344, 271)","(375, 302)","(360, 365)","(344, 229)"
"(391, 125)","(375, 166)","(360, 187)","(406, 208)","(438, 187)","(375, 187)","(406, 208)","(422, 177)","(313, 260)","(391, 313)","(360, 386)","(328, 260)","(375, 302)","(360, 365)","(344, 219)"
"(391, 114)","(375, 166)","(360, 177)","(406, 208)","(438, 177)","(375, 177)","(406, 208)","(438, 177)","(328, 260)","(375, 313)","(360, 386)","(344, 260)","(375, 302)","(360, 365)","(344, 219)"
"(391, 114)","(375, 156)","(360, 166)","(406, 198)","(422, 166)","(375, 166)","(422, 208)","(438, 166)","(328, 250)","(375, 302)","(360, 375)","(344, 250)","(375, 302)","(360, 365)","(360, 208)"
"(391, 104)","(375, 146)","(360, 156)","(406, 187)","(422, 166)","(375, 166)","(422, 198)","(438, 166)","(328, 250)","(375, 302)","(360, 375)","(344, 240)","(375, 302)",,"(344, 208)"
"(375, 104)","(375, 146)","(360, 156)","(391, 187)","(422, 166)","(375, 156)","(406, 187)","(438, 166)","(328, 240)","(375, 302)","(360, 375)","(328, 240)","(375, 302)",,"(344, 198)"
"(375, 93)","(375, 135)","(360, 146)","(406, 187)","(406, 156)","(375, 146)","(406, 187)","(422, 156)","(328, 240)","(375, 302)","(360, 375)","(328, 229)","(375, 302)","(360, 375)","(360, 187)"
"(375, 93)","(375, 135)","(360, 146)","(391, 187)","(422, 156)","(375, 146)","(391, 187)","(438, 156)","(328, 229)","(360, 302)","(360, 375)","(344, 229)","(360, 302)","(360, 365)","(360, 187)"
"(375, 83)","(375, 125)","(360, 146)","(391, 177)","(406, 146)","(375, 146)","(406, 177)","(422, 146)","(328, 229)","(360, 302)","(344, 365)","(360, 229)","(375, 302)","(375, 354)","(360, 177)"
"(375, 83)","(375, 125)","(360, 135)","(391, 177)","(406, 146)","(375, 135)","(391, 166)","(422, 146)","(344, 219)","(360, 302)","(344, 354)","(360, 219)","(360, 292)","(360, 344)","(360, 177)"
"(375, 83)","(375, 125)","(360, 135)","(391, 177)","(406, 146)","(375, 135)","(406, 166)","(422, 146)","(344, 219)","(360, 292)","(360, 344)","(360, 219)","(360, 292)","(375, 333)","(360, 177)"
"(375, 83)","(360, 125)","(360, 135)","(391, 177)","(406, 135)","(375, 135)","(391, 177)","(438, 146)","(344, 219)","(360, 292)","(344, 344)","(344, 219)","(360, 292)","(360, 344)","(360, 177)"
"(375, 83)","(360, 125)","(360, 135)","(391, 177)","(406, 135)","(375, 135)","(391, 166)","(406, 135)","(344, 219)","(360, 281)","(344, 344)","(344, 219)","(360, 281)","(344, 333)","(360, 177)"
"(375, 73)","(360, 125)","(360, 135)","(391, 166)","(406, 135)","(375, 135)","(375, 166)","(406, 135)","(344, 219)","(360, 281)","(344, 344)","(344, 219)","(360, 281)","(344, 333)","(360, 177)"
"(360, 73)","(360, 125)","(360, 135)","(391, 166)","(406, 135)","(360, 135)","(375, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(360, 281)","(360, 333)","(360, 177)"
"(360, 73)","(360, 114)","(360, 135)","(375, 177)","(391, 135)","(375, 135)","(375, 166)","(406, 135)","(344, 208)","(360, 281)","(328, 333)","(360, 208)","(360, 281)","(360, 333)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(375, 166)","(375, 187)","(375, 135)","(375, 166)","(375, 198)","(344, 208)","(360, 281)","(328, 333)","(360, 208)","(360, 281)","(360, 333)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(360, 177)","(375, 187)","(375, 135)","(375, 166)","(375, 198)","(344, 208)","(360, 271)","(328, 333)","(360, 208)","(360, 271)","(360, 333)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(375, 166)","(391, 146)","(344, 208)","(360, 271)","(328, 333)","(360, 208)","(360, 271)","(360, 333)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(328, 333)","(360, 208)","(360, 281)","(344, 333)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(391, 146)","(344, 208)","(360, 281)","(328, 333)","(360, 208)","(360, 281)","(344, 333)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(391, 146)","(344, 208)","(360, 281)","(328, 333)","(344, 208)","(360, 281)","(344, 333)","(360, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(391, 166)","(406, 146)","(344, 219)","(360, 281)","(328, 333)","(360, 219)","(360, 281)","(344, 333)","(360, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 166)","(391, 146)","(375, 135)","(391, 156)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(360, 208)","(360, 271)","(344, 323)","(360, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 166)","(391, 146)","(375, 135)","(391, 156)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(360, 208)","(360, 271)","(344, 323)","(360, 166)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(360, 271)","(344, 323)","(344, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(328, 333)","(360, 208)","(360, 281)","(344, 333)","(344, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(360, 271)","(344, 323)","(344, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(360, 271)","(344, 323)","(344, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(360, 208)","(360, 271)","(344, 323)","(344, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(360, 271)","(344, 323)","(344, 177)"
"(360, 73)","(360, 114)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(360, 208)","(360, 271)","(344, 323)","(344, 177)"
"(360, 73)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(360, 208)","(360, 281)","(344, 323)","(344, 177)"
"(360, 73)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(391, 166)","(406, 146)","(344, 219)","(360, 281)","(328, 333)","(344, 208)","(360, 281)","(344, 323)","(360, 177)"
"(360, 73)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(406, 146)","(344, 208)","(360, 281)","(328, 333)","(344, 208)","(360, 281)","(344, 333)","(344, 177)"
"(360, 73)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(360, 166)","(391, 146)","(344, 208)","(360, 281)","(328, 333)","(344, 208)","(360, 281)","(344, 333)","(344, 177)"
"(360, 73)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(360, 166)","(391, 146)","(344, 219)","(360, 281)","(328, 333)","(344, 208)","(344, 281)","(344, 333)","(344, 177)"
"(360, 73)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(360, 166)","(391, 146)","(344, 219)","(360, 281)","(328, 333)","(344, 208)","(344, 281)","(344, 333)","(344, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(406, 146)","(344, 219)","(360, 281)","(328, 333)","(344, 219)","(360, 281)","(344, 333)","(360, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(360, 135)","(375, 166)","(406, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(360, 271)","(344, 323)","(344, 177)"
"(375, 83)","(360, 125)","(360, 135)","(375, 177)","(391, 146)","(344, 135)","(360, 166)","(391, 146)","(344, 208)","(360, 281)","(344, 333)","(344, 208)","(344, 271)","(344, 323)","(344, 177)"
"(375, 83)","(360, 125)","(360, 135)","(375, 177)","(391, 146)","(360, 135)","(360, 166)","(391, 146)","(344, 208)","(360, 281)","(328, 333)","(344, 208)","(344, 271)","(344, 323)","(344, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(375, 166)","(406, 146)","(344, 208)","(360, 271)","(344, 323)","(360, 208)","(360, 271)","(344, 323)","(360, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(375, 177)","(406, 146)","(344, 219)","(360, 281)","(328, 333)","(360, 219)","(360, 281)","(344, 333)","(360, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 156)","(375, 135)","(375, 177)","(406, 156)","(344, 219)","(360, 281)","(344, 333)","(344, 219)","(360, 281)","(344, 323)","(360, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(406, 146)","(375, 135)","(375, 166)","(406, 146)","(344, 219)","(360, 281)","(344, 333)","(344, 219)","(360, 281)","(360, 323)","(360, 177)"
"(375, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 156)","(375, 135)","(375, 166)","(406, 156)","(344, 219)","(344, 271)","(344, 323)","(344, 219)","(360, 271)","(360, 313)","(360, 177)"
"(375, 83)","(375, 125)","(360, 135)","(375, 177)","(406, 146)","(375, 135)","(391, 166)","(406, 146)","(344, 219)","(360, 281)","(344, 333)","(344, 219)","(360, 271)","(360, 323)","(360, 177)"
"(375, 83)","(375, 125)","(360, 135)","(391, 166)","(406, 146)","(375, 135)","(406, 166)","(438, 156)","(344, 219)","(360, 281)","(344, 333)","(344, 219)","(360, 281)","(360, 333)","(360, 177)"
"(375, 83)","(375, 125)","(360, 135)","(391, 177)","(406, 146)","(391, 135)","(406, 166)","(438, 156)","(344, 219)","(360, 281)","(360, 333)","(360, 219)","(360, 281)","(360, 323)","(360, 177)"
"(391, 83)","(375, 125)","(360, 135)","(391, 177)","(406, 146)","(375, 135)","(406, 166)","(438, 156)","(344, 219)","(360, 281)","(360, 333)","(360, 219)","(360, 281)","(360, 292)","(360, 177)"
"(391, 83)","(375, 125)","(360, 135)","(391, 177)","(422, 156)","(375, 135)","(422, 166)","(422, 156)","(344, 219)","(360, 292)","(360, 344)","(344, 219)","(360, 292)","(360, 292)","(360, 177)"
"(391, 93)","(375, 135)","(375, 146)","(406, 187)","(422, 156)","(360, 146)","(360, 177)","(406, 156)","(328, 229)","(360, 292)","(344, 354)","(328, 219)","(360, 292)","(360, 344)","(360, 187)"
"(391, 93)","(375, 135)","(375, 146)","(406, 187)","(422, 166)","(360, 146)","(375, 177)","(406, 156)","(328, 229)","(360, 292)","(344, 354)","(328, 229)","(360, 292)","(360, 344)","(344, 187)"
"(391, 93)","(375, 135)","(375, 146)","(406, 187)","(422, 166)","(360, 146)","(375, 166)","(406, 156)","(328, 229)","(360, 302)","(344, 365)","(313, 229)","(360, 292)","(344, 344)","(344, 187)"
"(391, 104)","(375, 146)","(375, 156)","(406, 187)","(422, 166)","(360, 156)","(391, 177)","(406, 166)","(328, 229)","(360, 302)","(344, 354)","(313, 229)","(360, 292)","(344, 344)","(344, 187)"
"(391, 104)","(375, 146)","(375, 156)","(406, 198)","(422, 177)","(375, 156)","(391, 187)","(406, 166)","(328, 240)","(375, 302)","(360, 354)","(328, 240)","(360, 292)","(328, 344)","(344, 198)"
"(406, 114)","(375, 156)","(375, 166)","(406, 198)","(422, 187)","(360, 166)","(375, 187)","(406, 177)","(328, 240)","(375, 302)","(360, 365)","(313, 240)","(360, 302)","(344, 344)","(344, 198)"
"(406, 114)","(375, 156)","(375, 166)","(406, 208)","(422, 187)","(375, 166)","(391, 198)","(406, 177)","(313, 240)","(375, 302)","(360, 365)","(313, 240)","(360, 302)","(344, 354)","(344, 208)"
"(406, 125)","(375, 166)","(375, 177)","(406, 208)","(422, 187)","(375, 166)","(375, 198)","(406, 177)","(313, 250)","(375, 302)","(360, 365)","(313, 250)","(375, 302)","(375, 354)","(344, 208)"
"(406, 125)","(391, 166)","(375, 177)","(406, 219)","(438, 198)","(375, 177)","(391, 198)","(422, 187)","(313, 250)","(375, 302)","(360, 365)","(313, 250)","(375, 302)","(344, 344)","(344, 219)"
"(406, 135)","(391, 177)","(375, 187)","(422, 219)","(438, 198)","(375, 177)","(391, 198)","(422, 187)","(313, 260)","(375, 302)","(360, 375)","(313, 250)","(375, 302)","(391, 365)","(360, 219)"
"(406, 135)","(391, 177)","(375, 187)","(422, 229)","(438, 198)","(375, 187)","(391, 208)","(422, 198)","(313, 260)","(391, 313)","(344, 375)","(313, 260)","(375, 302)","(375, 354)","(344, 229)"
"(406, 146)","(391, 187)","(375, 198)","(422, 229)","(438, 208)","(375, 198)","(422, 229)","(422, 208)","(313, 271)","(391, 313)","(360, 365)","(313, 260)","(375, 302)","(360, 354)","(344, 229)"
"(406, 146)","(391, 187)","(375, 198)","(422, 240)","(438, 208)","(391, 198)","(406, 229)","(422, 208)","(313, 271)","(391, 313)","(360, 375)","(313, 271)","(375, 313)","(360, 354)","(344, 240)"
"(406, 156)","(391, 198)","(375, 208)","(422, 240)","(438, 208)","(391, 208)","(422, 240)","(438, 208)","(313, 281)","(391, 313)","(360, 375)","(313, 271)","(375, 313)","(360, 354)","(344, 240)"
"(406, 156)","(391, 198)","(375, 208)","(422, 240)","(438, 219)","(391, 208)","(422, 250)","(422, 219)","(313, 281)","(375, 302)","(360, 375)","(313, 281)","(391, 313)","(344, 333)","(344, 250)"
"(406, 166)","(391, 208)","(375, 219)","(422, 250)","(438, 219)","(391, 219)","(406, 229)","(438, 219)","(313, 292)","(375, 313)","(360, 375)","(328, 281)","(391, 313)","(344, 333)","(360, 250)"
"(406, 166)","(391, 208)","(375, 219)","(422, 250)","(422, 229)","(391, 219)","(422, 260)","(422, 219)","(313, 292)","(375, 302)","(360, 375)","(328, 281)","(391, 313)","(344, 344)","(360, 260)"
"(406, 166)","(391, 219)","(375, 229)","(422, 260)","(438, 229)","(391, 219)","(422, 260)","(422, 229)","(313, 292)","(375, 313)","(360, 375)","(328, 292)","(344, 333)","(344, 323)","(360, 260)"
"(406, 177)","(391, 219)","(375, 229)","(422, 260)","(438, 229)","(391, 229)","(406, 260)","(438, 229)","(313, 302)","(391, 313)","(360, 386)","(313, 292)","(344, 333)","(344, 344)","(344, 260)"
"(406, 177)","(391, 219)","(375, 229)","(422, 271)","(438, 240)","(391, 229)","(406, 250)","(438, 229)","(313, 302)","(391, 302)","(360, 386)","(313, 302)","(360, 344)","(344, 365)","(360, 271)"
"(406, 177)","(391, 219)","(375, 240)","(422, 271)","(438, 240)","(391, 229)","(406, 250)","(438, 229)","(313, 302)","(391, 313)","(360, 386)","(313, 302)","(360, 344)",,"(360, 271)"
"(406, 177)","(391, 229)","(375, 240)","(422, 271)","(453, 240)","(391, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 302)","(360, 344)","(375, 323)","(360, 271)"
"(406, 187)","(391, 229)","(375, 240)","(422, 271)","(453, 250)","(375, 240)","(406, 250)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 302)","(360, 344)",,"(360, 271)"
"(406, 187)","(391, 229)","(391, 250)","(422, 281)","(453, 250)","(375, 240)","(391, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(313, 313)","(360, 344)","(360, 375)","(344, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(375, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 313)",,,"(360, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(391, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 313)",,,"(360, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(391, 240)","(406, 260)","(438, 240)","(328, 313)","(391, 313)","(360, 386)","(344, 313)","(406, 313)",,"(360, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(391, 240)","(406, 260)","(438, 240)","(328, 313)","(391, 313)","(360, 386)","(344, 313)","(406, 313)",,"(360, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(391, 240)","(406, 260)","(438, 240)","(328, 313)","(391, 313)","(360, 386)","(344, 313)","(406, 313)",,"(360, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(391, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 313)",,,"(360, 281)"
"(406, 187)","(391, 229)","(375, 250)","(422, 281)","(453, 250)","(375, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 313)",,,"(360, 281)"
"(406, 187)","(391, 229)","(375, 240)","(422, 271)","(453, 240)","(375, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 302)",,,"(344, 281)"
"(406, 177)","(391, 229)","(375, 240)","(422, 271)","(453, 240)","(375, 240)","(406, 260)","(438, 240)","(313, 313)","(391, 313)","(360, 386)","(328, 302)",,,"(344, 271)"
"(406, 177)","(391, 229)","(375, 240)","(422, 271)","(438, 240)","(375, 229)","(406, 260)","(438, 229)","(313, 313)","(391, 313)","(360, 386)","(328, 302)","(375, 333)",,"(344, 271)"
"(406, 177)","(391, 219)","(375, 229)","(422, 260)","(438, 229)","(375, 229)","(391, 240)","(422, 229)","(313, 302)","(391, 313)","(360, 386)","(313, 302)","(360, 344)","(344, 333)","(344, 271)"
"(406, 166)","(391, 219)","(375, 229)","(422, 260)","(438, 229)","(375, 229)","(406, 260)","(422, 229)","(313, 302)","(391, 313)","(360, 386)","(313, 292)","(344, 333)","(344, 323)","(344, 260)"
"(406, 166)","(391, 208)","(375, 219)","(422, 250)","(438, 219)","(391, 219)","(422, 250)","(422, 219)","(313, 292)","(391, 313)","(360, 386)","(313, 292)","(344, 333)","(328, 354)","(344, 260)"
"(391, 156)","(391, 208)","(375, 219)","(422, 250)","(438, 219)","(391, 219)","(391, 229)","(422, 219)","(313, 292)","(391, 313)","(360, 386)","(328, 281)","(375, 313)","(344, 354)","(344, 250)"
"(391, 156)","(375, 198)","(375, 208)","(422, 240)","(438, 219)","(375, 208)","(391, 219)","(422, 208)","(313, 281)","(391, 313)","(360, 386)","(313, 281)","(375, 313)","(344, 365)","(344, 250)"
"(391, 146)","(375, 198)","(375, 208)","(422, 229)","(422, 208)","(375, 208)","(391, 208)","(406, 208)","(313, 281)","(391, 313)","(360, 386)","(313, 271)","(375, 313)","(344, 354)","(344, 240)"
"(391, 146)","(375, 187)","(375, 198)","(422, 219)","(422, 198)","(375, 198)","(406, 219)","(422, 198)","(313, 271)","(391, 313)","(360, 375)","(313, 271)","(375, 313)","(375, 375)","(344, 240)"
"(391, 135)","(375, 177)","(375, 187)","(422, 219)","(438, 187)","(375, 187)","(391, 208)","(422, 187)","(313, 271)","(391, 313)","(360, 386)","(313, 260)","(375, 313)","(375, 375)","(344, 229)"
"(391, 125)","(375, 177)","(375, 187)","(422, 208)","(422, 187)","(375, 187)","(391, 187)","(422, 187)","(313, 260)","(391, 313)","(360, 386)","(328, 260)","(375, 302)","(375, 375)","(344, 219)"
"(391, 125)","(375, 166)","(375, 177)","(422, 208)","(438, 177)","(375, 177)","(406, 208)","(422, 177)","(313, 260)","(375, 302)","(360, 375)","(328, 250)","(375, 302)","(391, 365)","(344, 219)"
"(375, 114)","(375, 166)","(375, 177)","(422, 198)","(438, 177)","(360, 177)","(391, 198)","(438, 177)","(328, 250)","(375, 302)","(360, 375)","(328, 250)","(375, 302)","(391, 365)","(344, 208)"
"(375, 114)","(375, 156)","(375, 166)","(422, 187)","(438, 166)","(360, 166)","(391, 166)","(422, 166)","(328, 250)","(375, 302)","(360, 375)","(328, 240)","(375, 302)","(375, 375)","(344, 208)"
"(375, 104)","(375, 146)","(375, 156)","(422, 187)","(422, 156)","(375, 156)","(391, 187)","(422, 156)","(328, 240)","(375, 302)","(360, 375)","(328, 240)","(375, 302)","(375, 375)","(344, 198)"
"(375, 104)","(375, 146)","(375, 156)","(422, 187)","(422, 156)","(375, 156)","(391, 177)","(422, 156)","(328, 240)","(375, 302)","(360, 375)","(328, 240)","(360, 302)","(391, 354)","(344, 198)"
"(375, 93)","(375, 135)","(375, 146)","(406, 187)","(422, 156)","(375, 146)","(406, 187)","(422, 156)","(328, 229)","(360, 302)","(360, 375)","(328, 229)","(360, 302)","(375, 375)","(344, 198)"
"(375, 93)","(375, 135)","(375, 146)","(406, 166)","(422, 146)","(360, 146)","(391, 177)","(406, 156)","(328, 229)","(360, 302)","(344, 375)","(328, 229)","(360, 292)","(344, 354)","(360, 187)"
"(375, 83)","(375, 135)","(375, 146)","(406, 187)","(422, 156)","(360, 146)","(375, 166)","(406, 146)","(328, 229)","(360, 302)","(344, 375)","(328, 219)","(360, 292)","(344, 354)","(360, 187)"
"(375, 83)","(375, 125)","(375, 135)","(406, 166)","(406, 146)","(360, 135)","(360, 156)","(391, 146)","(344, 219)","(360, 292)","(344, 365)","(328, 219)","(360, 292)","(360, 344)","(360, 177)"
"(375, 83)","(375, 125)","(375, 135)","(406, 177)","(406, 146)","(360, 135)","(375, 166)","(391, 135)","(344, 219)","(360, 292)","(360, 354)","(328, 219)","(360, 292)","(360, 344)","(360, 177)"
"(375, 83)","(375, 125)","(375, 135)","(406, 166)","(406, 135)","(360, 135)","(375, 156)","(391, 135)","(344, 219)","(360, 292)","(344, 354)","(344, 219)","(360, 281)","(360, 344)","(360, 177)"
